location,bedrooms,bath,size,price
"Vashantek,Cantonment,Dhaka",3,2,1000,15
"BlockH,BashundharaR-A,Dhaka",3,3,1500,25
"PCCultureHousing,Mohammadpur,Dhaka",1,1,400,10.5
"Mohammadpur,Dhaka",2,2,900,20
"MadhyaAjampur,DakshinKhan,Dhaka",2,1,400,8
"Section10,Mirpur,Dhaka",2,2,650,13.5
"Maghbazar,Dhaka",2,2,600,15
"BlockD,NobodoyHousingSociety,Mohammadpur,Dhaka",3,3,1070,19
"BlockE,Section12,Mirpur,Dhaka",3,2,850,15
"BlockE,Section12,Mirpur,Dhaka",3,2,850,15
"BlockE,Section12,Mirpur,Dhaka",3,2,850,15
"BlockE,Section12,Mirpur,Dhaka",3,2,850,15
"BlockD,Section12,Mirpur,Dhaka",2,2,650,10
"Ibrahimpur,Dhaka",2,1,700,11
"Ibrahimpur,Dhaka",2,1,900,10
"Vatara,Badda,Dhaka",3,3,1100,19
"Vatara,Badda,Dhaka",3,3,1100,19
"Shyamoli,Dhaka",3,3,1500,25
"BlockJ,Baridhara,Dhaka",4,4,2000,55
"BaridharaDOHS,Dhaka",3,3,1700,45
"Vatara,Badda,Dhaka",3,2,1200,14
"EastShewrapara,Mirpur,Dhaka",2,1,650,11
"Baridhara,Dhaka",4,5,4050,2.2
"Baridhara,Dhaka",4,5,4050,2.5
"SouthBadda,Badda,Dhaka",2,2,750,14
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,720,14
"BlockI,BashundharaR-A,Dhaka",3,3,1550,25
"DakshinKhan,Dhaka",2,1,750,11
"Arambagh,Motijheel,Dhaka",3,2,650,25
"Mohammadpur,Dhaka",2,2,720,17
"Mirpur,Dhaka",3,3,1050,18
"JoarSahara,Dhaka",2,2,800,15
"BotTola,Khilkhet,Dhaka",2,2,720,13
"ChandmiyaHousing,Mohammadpur,Dhaka",2,2,700,11
"Hatirpool,Dhaka",3,3,1350,25
"RupnagarR/A,Mirpur,Dhaka",2,2,800,13.5
"BlockD,Section12,Mirpur,Dhaka",2,2,650,11
"Wari,Sutrapur,Dhaka",3,2,1000,22
"Maghbazar,Dhaka",2,1,650,12.5
"WestShewrapara,Mirpur,Dhaka",2,2,800,15
"RupnagarR/A,Mirpur,Dhaka",3,3,1350,25
"BlockC,EasternHousing,Pallabi,Mirpur,Dhaka",2,2,800,14
"Section10,Mirpur,Dhaka",5,4,2300,40
"Shahjahanpur,Dhaka",2,2,715,19
"Kachukhet,Dhaka",2,2,1000,16
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"MadhyaAjampur,DakshinKhan,Dhaka",3,2,1000,15
"Hazaribag,Dhaka",2,2,750,17
"BlockB,Sayednagar,EastVatara,Vatara,Badda,Dhaka",3,3,1200,17
"MadhyaAjampur,DakshinKhan,Dhaka",3,2,1150,16
"Sector7,Uttara,Dhaka",3,4,2250,50
"BlockD,Section12,Mirpur,Dhaka",2,2,650,14
"SouthAzampur,DakshinKhan,Dhaka",3,3,1150,17
"Sector4,Uttara,Dhaka",2,1,500,18.5
"BlockB,ChandrimaModelTown,Mohammadpur,Dhaka",2,2,700,10
"BlockB,ChandrimaModelTown,Mohammadpur,Dhaka",2,2,700,11
"EasternPallabi,Pallabi,Mirpur,Dhaka",3,3,1500,22
"BlockB,ChandrimaModelTown,Mohammadpur,Dhaka",2,2,700,11
"MohammadiaHousingSociety,Mohammadpur,Dhaka",2,1,600,12
"Kawlar,DakshinKhan,Dhaka",2,2,780,18
"BlockD,Section10,Mirpur,Dhaka",2,2,650,11.5
"WestDolairpar,Shyampur,Dhaka",2,2,800,11
"WestDolairpar,Shyampur,Dhaka",3,2,1000,12
"EasternPallabi,Pallabi,Mirpur,Dhaka",3,3,1200,20
"EastAhmedNagar,AhmedNagar,Mirpur,Dhaka",2,2,800,10.5
"WestDolairpar,Shyampur,Dhaka",2,2,800,11
"EasternPallabi,Pallabi,Mirpur,Dhaka",3,2,1050,15
"Vatara,Badda,Dhaka",2,2,700,16
"WestDolairpar,Shyampur,Dhaka",2,1,750,11
"BlockB,Section11,Mirpur,Dhaka",1,1,450,10
"BlockB,Section11,Mirpur,Dhaka",1,1,450,10
"Sector11,Uttara,Dhaka",3,2,950,25
"WestKazipara,Mirpur,Dhaka",2,2,800,12
"Kallyanpur,Mirpur,Dhaka",3,3,1090,17
"Kallyanpur,Mirpur,Dhaka",3,3,1200,17
"BlockC,ChandrimaModelTown,Mohammadpur,Dhaka",3,2,1000,14
"Nadda,Dhaka",2,2,800,16
"WestDolairpar,Shyampur,Dhaka",3,2,1000,13
"WestDolairpar,Shyampur,Dhaka",3,2,1000,11
"BlockB,ChandrimaModelTown,Mohammadpur,Dhaka",4,4,1750,20
"WestKazipara,Mirpur,Dhaka",2,2,800,12
"WestKazipara,Mirpur,Dhaka",2,2,800,12
"BaridharaDOHS,Dhaka",3,3,1800,60
"Hatirpool,Dhaka",1,1,400,15
"BaridharaDOHS,Dhaka",3,3,1400,55
"BaridharaDOHS,Dhaka",5,5,3500,1.7
"Kalabagan,Dhaka",2,2,950,22
"BlockB,ChandrimaModelTown,Mohammadpur,Dhaka",4,4,1750,20
"BaridharaDOHS,Dhaka",4,4,2750,90
"BlockA,ChandrimaModelTown,Mohammadpur,Dhaka",4,3,1300,16
"RoadNo1,WestNandipara,Khilgaon,Dhaka",2,2,650,10
"Uttara,Dhaka",3,3,1800,20
"MiddleMonipur,Mirpur,Dhaka",3,2,900,14.5
"Uttara,Dhaka",3,3,1800,20
"Uttara,Dhaka",3,3,1800,20
"BlockD,Section12,Mirpur,Dhaka",2,2,650,11
"Nadda,Dhaka",2,2,800,14.5
"Sector13,Uttara,Dhaka",4,3,2800,50
"Abdullahbag,UttarBadda,Badda,Dhaka",3,3,1200,20
"WestDolairpar,Shyampur,Dhaka",3,2,1000,12
"WestDolairpar,Shyampur,Dhaka",2,2,800,10
"WestDolairpar,Shyampur,Dhaka",3,2,1000,12
"BaridharaDOHS,Dhaka",3,3,1350,35
"BlockB,Section13,Mirpur,Dhaka",2,2,650,13
"Paikpara,AhmedNagar,Mirpur,Dhaka",2,2,700,9
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,720,14
"BlockB,Section10,Mirpur,Dhaka",3,3,1350,22
"Shantinagar,Dhaka",3,2,800,19
"SouthPirerbag,Pirerbag,Mirpur,Dhaka",3,3,1400,17
"Bochila,Mohammadpur,Dhaka",3,2,1100,13
"JatraBari,Dhaka",3,2,900,13
"Badda,Dhaka",4,3,1475,16
"Badda,Dhaka",4,3,1475,16
"SuchonaModelTown,Bochila,Mohammadpur,Dhaka",3,2,1000,12
"BlockA,BochilaCityDevelopersLtd,Bochila,Mohammadpur,Dhaka",3,3,1200,16
"BlockK,EasternHousing,Pallabi,Mirpur,Dhaka",3,2,1000,12
"DhakaUddan,Mohammadpur,Dhaka",3,2,950,12
"Ashkona,DakshinKhan,Dhaka",3,2,1000,14
"Ashkona,DakshinKhan,Dhaka",3,2,1000,14
"Ashkona,DakshinKhan,Dhaka",3,2,1000,14
"Ashkona,DakshinKhan,Dhaka",3,2,1000,14
"BlockA,RajukUttaraApartmentProject,Sector18,Uttara,Dhaka",3,4,1654,15
"Kallyanpur,Mirpur,Dhaka",3,3,1500,22
"UttarBadda,Badda,Dhaka",2,2,700,13
"Vashantek,Cantonment,Dhaka",2,2,650,14
"MiddlePaikpara,Mirpur,Dhaka",3,2,1200,17
"TuragCity,Section1,Mirpur,Dhaka",2,2,650,12
"BlockK,EasternHousing,Pallabi,Mirpur,Dhaka",2,2,800,11
"Kawlar,DakshinKhan,Dhaka",2,2,700,11
"Hatirpool,Dhaka",3,4,1800,34
"MiddlePaikpara,Mirpur,Dhaka",2,2,800,12.5
"Hatirpool,Dhaka",2,2,1200,25
"Mirpur,Dhaka",3,3,1200,17
"BlockI,BashundharaR-A,Dhaka",3,3,1250,23
"Section12,Mirpur,Dhaka",3,3,1600,28
"RayerBazaar,Hazaribag,Dhaka",2,2,700,13.5
"EastShewrapara,Mirpur,Dhaka",2,2,700,10
"EastShewrapara,Mirpur,Dhaka",2,2,700,10
"SouthPirerbag,Pirerbag,Mirpur,Dhaka",2,2,800,14
"Maghbazar,Dhaka",2,2,1000,20
"Hazaribag,Dhaka",3,2,1000,15
"Malibagh,Dhaka",3,3,1204,25
"SouthManikdi,Manikdi,Cantonment,Dhaka",2,2,750,13
"NabiNagarHousing,Mohammadpur,Dhaka",2,2,700,12
"BlockB,Section10,Mirpur,Dhaka",2,2,650,14
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,720,13
"BlockF,Section11,Mirpur,Dhaka",2,2,650,10
"BlockK,BashundharaR-A,Dhaka",3,2,1000,20
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,650,14
"SenparaParbata,Section10,Mirpur,Dhaka",3,2,1150,17
"Section10,Mirpur,Dhaka",3,3,1275,24
"Shahjahanpur,Dhaka",2,1,600,12
"BlockJ,Baridhara,Dhaka",3,5,2200,50
"Shahjahanpur,Dhaka",2,2,700,15
"Shahjahanpur,Dhaka",2,2,700,16
"Section12,Mirpur,Dhaka",3,3,1600,25
"BlockC,ChandrimaModelTown,Mohammadpur,Dhaka",3,2,980,12
"BlockA,BashundharaR-A,Dhaka",3,4,1950,38
"BaitulAmanHousingSociety,Adabor,Dhaka",4,4,2200,45
"Shantibag,Malibagh,Dhaka",3,3,1200,28
"Maghbazar,Dhaka",2,2,1050,17
"WestKalachandpur,Kalachandpur,Dhaka",2,2,850,13
"Vashantek,Cantonment,Dhaka",3,3,1100,16
"Sector11,Uttara,Dhaka",2,1,700,16
"Mohammadpur,Dhaka",2,2,720,15
"Sector13,Uttara,Dhaka",2,2,850,16
"JoarSahara,Dhaka",2,2,850,13
"Mirpur,Dhaka",3,2,1100,16
"Kathalbagan,Dhaka",2,2,1000,25
"BlockD,BashundharaR-A,Dhaka",3,3,1550,25
"Ashkona,DakshinKhan,Dhaka",2,2,700,11
"Wari,Sutrapur,Dhaka",3,2,1200,25
"TajmahalRoad,Mohammadpur,Dhaka",2,2,720,17
"EastMerulBadda,MerulBadda,Badda,Dhaka",2,2,720,15
"ChandmiyaHousing,Mohammadpur,Dhaka",2,2,800,16
"WestVatara,Vatara,Badda,Dhaka",2,1,700,12
"Sector9,Uttara,Dhaka",2,2,900,20
"Sector14,Uttara,Dhaka",2,2,900,17
"Katabon,NewMarket,Dhaka",3,3,1180,27
"Mohammadpur,Dhaka",2,1,650,16
"Mohammadpur,Dhaka",3,3,1200,25
"WestAgargaon,Agargaon,Dhaka",2,2,800,13.5
"Section2,Mirpur,Dhaka",3,2,1050,18
"Shantipur,SouthGoran,Goran,Khilgaon,Dhaka",2,2,700,15
"Kuril,Dhaka",2,2,800,13
"Dhanmondi,Dhaka",4,5,2810,70
"UttarBadda,Badda,Dhaka",2,2,700,16
"Mirpur,Dhaka",2,2,800,10.5
"Narinda,Sutrapur,Dhaka",3,2,700,15
"Azimpur,Lalbagh,Dhaka",3,2,1100,22
"Azimpur,Lalbagh,Dhaka",3,2,1100,22
"Ashkona,DakshinKhan,Dhaka",2,2,800,12
"Hatirpool,Dhaka",2,1,700,17
"BlockH,BashundharaR-A,Dhaka",2,2,800,19
"BlockA,Rainkhola,Section2,Mirpur,Dhaka",2,2,800,15
"SaatRawza,Bangshal,Dhaka",4,4,1500,50
"BlockD,Section12,Mirpur,Dhaka",2,2,650,10
"Mohammadpur,Dhaka",2,2,800,13.5
"Badda,Dhaka",2,1,700,10.5
"Mohammadpur,Dhaka",2,2,800,13.5
"Section10,Mirpur,Dhaka",3,3,1235,22
"Eskaton,Dhaka",2,1,600,18
"BlockA,Section10,Mirpur,Dhaka",2,2,650,12
"Lalbagh,Dhaka",2,2,650,15.5
"Section1,Mirpur,Dhaka",2,2,650,11
"Mirpur,Dhaka",2,2,800,12
"UttarBadda,Badda,Dhaka",2,2,700,14
"Shegunbagicha,Dhaka",3,3,1450,35
"BlockB,Section12,Mirpur,Dhaka",3,3,1350,28
"BlockB,ChadUddanHousing,Mohammadpur,Dhaka",3,2,1200,14
"RayerBazaar,Hazaribag,Dhaka",2,2,900,15
"Monipuripara,Tejgaon,Dhaka",3,3,1600,35
"Mirpur,Dhaka",2,2,950,12
"Shantibag,Malibagh,Dhaka",2,1,800,14
"Malibagh,Dhaka",3,3,1145,23
"Sector5,Uttara,Dhaka",3,4,1800,25
"Banani,Dhaka",4,4,3000,70
"Section10,Mirpur,Dhaka",3,2,1280,18
"Section2,Mirpur,Dhaka",3,2,1200,24
"BlockG,BashundharaR-A,Dhaka",3,3,1450,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"TuragHousing,Mohammadpur,Dhaka",2,2,750,10
"EasternPallabi,Pallabi,Mirpur,Dhaka",3,3,1350,20
"EastShewrapara,Mirpur,Dhaka",3,3,1150,20
"WestDolairpar,Shyampur,Dhaka",2,1,750,11
"Paikpara,AhmedNagar,Mirpur,Dhaka",3,3,1400,17
"Paikpara,AhmedNagar,Mirpur,Dhaka",3,3,1400,17
"WestShewrapara,Mirpur,Dhaka",2,2,900,14
"Paikpara,AhmedNagar,Mirpur,Dhaka",3,3,1400,17
"SenparaParbata,Section10,Mirpur,Dhaka",2,2,650,14.5
"Maghbazar,Dhaka",2,2,800,15.5
"Banani,Dhaka",4,4,2970,80
"Avenue6,MirpurDOHS,Mirpur,Dhaka",2,2,1100,25
"Kalabagan,Dhaka",3,3,1100,22
"BlockC,Section2,Mirpur,Dhaka",3,3,1450,22
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,700,13
"Sector7,Uttara,Dhaka",3,3,1300,25
"DuipR-A,BlockB,Section2,Mirpur,Dhaka",2,2,650,12.5
"BlockC,Section1,Mirpur,Dhaka",2,2,650,15
"Shyamoli,Dhaka",3,3,1050,20
"Goran,Khilgaon,Dhaka",2,2,750,15
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,720,13
"NorthGawair,Gawair,DakshinKhan,Dhaka",2,2,800,10
"Gawair,DakshinKhan,Dhaka",3,3,1100,14
"ShadhinataSharani,UttarBadda,Badda,Dhaka",2,2,832,15
"BlockG,BashundharaR-A,Dhaka",3,4,1650,30
"RayerBazaar,Hazaribag,Dhaka",2,2,700,13.5
"Dhorangartek,Turag,Dhaka",3,3,1200,15
"Ashkona,DakshinKhan,Dhaka",3,3,1330,20
"TuragCity,Section1,Mirpur,Dhaka",3,3,1050,15
"PallabiExtension,Pallabi,Mirpur,Dhaka",3,3,1200,18
"Faydabad,DakshinKhan,Dhaka",2,2,850,15.5
"BlockD,Section12,Mirpur,Dhaka",2,2,650,10
"NorthKamlapur,Kamlapur,Motijheel,Dhaka",2,2,950,21
"Mohammadpur,Dhaka",2,2,650,16
"MohammadiHousingLTD.,Mohammadpur,Dhaka",2,2,800,13
"Barontek,Cantonment,Dhaka",3,3,1050,12
"UttarBadda,Badda,Dhaka",2,2,750,15
"Section2,Mirpur,Dhaka",3,3,1400,24
"Manikdi,Cantonment,Dhaka",3,2,1100,12
"Mirpur,Dhaka",2,2,850,11
"BlockB,NobodoyHousingSociety,Mohammadpur,Dhaka",3,2,950,14
"Shantibag,Malibagh,Dhaka",2,2,800,17
"ChandmiyaHousing,Mohammadpur,Dhaka",2,2,850,21.18
"JoarSahara,Dhaka",2,2,800,13
"Section1,Mirpur,Dhaka",2,2,750,12
"Pirerbag,Mirpur,Dhaka",3,2,1050,14
"NabiNagarHousing,Mohammadpur,Dhaka",2,2,800,11
"BlockD,KaderabadHousingSociety,Katashur,Mohammadpur,Dhaka",2,2,620,14
"Sector12,Uttara,Dhaka",3,3,1650,28
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,700,15
"Baridhara,Dhaka",3,3,2200,60
"Mohammadpur,Dhaka",2,2,720,15
"BlockA,Section12,Mirpur,Dhaka",2,2,850,14.5
"BlockH,Banasree,Dhaka",3,3,1100,18
"BlockH,Section2,Mirpur,Dhaka",3,3,1050,20
"BlockB,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,11
"Nadda,Dhaka",2,2,800,13.5
"Paikpara,AhmedNagar,Mirpur,Dhaka",3,3,1250,15
"Paikpara,AhmedNagar,Mirpur,Dhaka",2,2,600,12
"EastNakhalpara,Tejgaon,Dhaka",2,2,750,20
"Paikpara,Mirpur,Dhaka",2,2,850,15
"Dhanmondi,Dhaka",3,3,1175,25
"Nawabgonj,Lalbagh,Dhaka",2,2,700,15.5
"Sector14,Uttara,Dhaka",2,2,900,20
"Section2,Mirpur,Dhaka",2,2,900,14
"NewMarket,Dhaka",2,3,1050,25
"Taltola,Khilgaon,Dhaka",3,4,1800,32
"RingRoad,Mohammadpur,Dhaka",2,2,700,13
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"Section12,Mirpur,Dhaka",3,3,1600,25
"MiddleBadda,Badda,Dhaka",2,2,720,16
"BlockH,Banasree,Dhaka",3,2,1015,14
"BlockG/1,Section2,Mirpur,Dhaka",2,2,750,16
"BlockG/1,Section2,Mirpur,Dhaka",2,2,750,16
"BlockG/1,Section2,Mirpur,Dhaka",2,2,750,16
"BlockG/1,Section2,Mirpur,Dhaka",2,2,750,16
"BlockG/1,Section2,Mirpur,Dhaka",2,2,750,16
"BlockG/1,Section2,Mirpur,Dhaka",2,2,750,16
"BlockA,RajukUttaraApartmentProject,Sector18,Uttara,Dhaka",3,3,1654,14
"Vatara,Badda,Dhaka",3,2,1100,20
"ShyamoliHousing,Shekhertek,Mohammadpur,Dhaka",2,2,850,16
"RupnagarR/A,Mirpur,Dhaka",2,2,800,13
"Bochila,Mohammadpur,Dhaka",2,2,700,12
"Bochila,Mohammadpur,Dhaka",2,2,700,12
"Bochila,Mohammadpur,Dhaka",3,2,1100,13
"Bochila,Mohammadpur,Dhaka",2,2,700,12
"RoadNo12,BlockB,Section11,Mirpur,Dhaka",2,2,650,11
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,720,13
"BonolotaAbashikElaka,WestAgargaon,Agargaon,Dhaka",2,2,800,14
"BonolotaAbashikElaka,WestAgargaon,Agargaon,Dhaka",2,2,800,15
"BonolotaAbashikElaka,WestAgargaon,Agargaon,Dhaka",2,2,800,15
"BonolotaAbashikElaka,WestAgargaon,Agargaon,Dhaka",2,2,800,15
"PCCultureHousing,Mohammadpur,Dhaka",2,2,750,16
"PCCultureHousing,Mohammadpur,Dhaka",2,2,650,14
"NorthIbrahimpur,Ibrahimpur,Dhaka",2,2,850,14
"BlockC,Section12,Mirpur,Dhaka",2,2,650,13
"NurerChala,Badda,Dhaka",2,2,600,10
"Kathalbagan,Dhaka",2,2,850,23
"BlockKa,NorthBishil,Section1,Mirpur,Dhaka",2,2,650,12
"Shiddheswari,Dhaka",3,4,1670,35
"Matikata,Cantonment,Dhaka",3,3,1500,21
"BlockB,MansurabadHousingSociety,Adabor,Dhaka",2,2,800,16
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,720,15
"BlockB,SouthBanasreeProject,Banasree,Dhaka",3,3,1050,16
"Gawair,DakshinKhan,Dhaka",2,2,700,10
"BaitulAmanHousingSociety,Adabor,Dhaka",3,3,1200,20
"BlockD,ChandrimaModelTown,Mohammadpur,Dhaka",3,2,950,11
"BlockA,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,13.5
"BlockA,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,13.5
"BlockA,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,13.5
"BlockA,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,13.5
"BlockA,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,13.5
"BlockA,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,13.5
"Shyamoli,Dhaka",3,3,1855,36
"BlockB,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,800,15
"BlockC,Section6,Mirpur,Dhaka",2,2,650,14
"BaridharaDOHS,Dhaka",3,3,1300,40
"KhilbariTek,Badda,Dhaka",3,3,1000,18
"Konapara,Demra,Dhaka",3,2,1200,14
"Tikatuli,Sutrapur,Dhaka",2,2,700,15
"TuragCity,Section1,Mirpur,Dhaka",3,3,1050,15
"SenparaParbata,Section10,Mirpur,Dhaka",3,2,900,18
"Dhanmondi,Dhaka",3,4,1500,33
"Dhanmondi,Dhaka",2,2,950,25
"BlockE,Section12,Mirpur,Dhaka",2,2,650,10
"BlockE,Section12,Mirpur,Dhaka",3,2,850,15
"BlockD,Section12,Mirpur,Dhaka",2,2,650,10
"JhigatolaRoad,Dhanmondi,Dhaka",2,2,800,15
"Dhanmondi,Dhaka",3,3,1250,32
"Dhanmondi,Dhaka",3,4,1200,26
"JoarSahara,Dhaka",2,2,700,12
"Sector10,Uttara,Dhaka",3,4,1750,18
"BlockD,Section12,Mirpur,Dhaka",2,2,650,10
"BlockD,Section12,Mirpur,Dhaka",2,2,650,10
"BlockD,Section12,Mirpur,Dhaka",2,2,650,10
"BlockB,Section11,Mirpur,Dhaka",2,2,650,10.5
"Dhanmondi,Dhaka",2,2,1300,30
"BlockE,Section12,Mirpur,Dhaka",2,2,650,10
"BlockD,Section12,Mirpur,Dhaka",2,1,650,10
"BlockA,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,900,17
"Dhanmondi,Dhaka",3,4,1800,45
"Mugdapara,Dhaka",2,1,600,10.5
"EastShewrapara,Mirpur,Dhaka",3,2,900,15
"Badda,Dhaka",2,2,900,14
"Badda,Dhaka",2,2,1300,16
"UttarBadda,Badda,Dhaka",3,3,1100,24
"BlockD,Section12,Mirpur,Dhaka",2,2,650,10
"BlockJ,Baridhara,Dhaka",3,3,1300,26
"Dhanmondi,Dhaka",3,3,1900,45
"Lalbagh,Dhaka",2,2,550,12
"Sector7,Uttara,Dhaka",3,3,1450,30
"TuragHousing,Mohammadpur,Dhaka",2,2,750,11
"Badda,Dhaka",2,2,700,18
"BlockB,Sayednagar,EastVatara,Vatara,Badda,Dhaka",1,1,500,10
"Badda,Dhaka",2,2,750,17
"Dhanmondi,Dhaka",3,3,1750,45
"Dhanmondi,Dhaka",2,2,1450,35
"Badda,Dhaka",2,2,700,12
"BlockA,ChandmiyaHousing,Mohammadpur,Dhaka",4,4,1450,27
"UttarBadda,Badda,Dhaka",2,2,700,15
"UttarBadda,Badda,Dhaka",3,3,1200,25
"Sector2,BlockD,AftabNagar,Dhaka",3,3,1550,18
"Wari,Sutrapur,Dhaka",3,2,900,20
"Shantinagar,Dhaka",1,1,500,17
"Tallabag,Hazaribag,Dhaka",2,2,700,16
"BlockC,Section12,Mirpur,Dhaka",2,1,450,10
"Amligola,Lalbagh,Dhaka",2,1,550,13
"WestDhanmondiandShangkar,Dhanmondi,Dhaka",2,2,900,20
"BlockA,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,12
"WestDhanmondiandShangkar,Dhanmondi,Dhaka",2,2,900,15
"Mohammadpur,Dhaka",3,3,1677,35
"Mohammadpur,Dhaka",3,3,1611,35
"Mirpur,Dhaka",3,3,1250,22
"Mirpur,Dhaka",3,3,1250,22
"BlockC,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,14
"Dhanmondi,Dhaka",2,2,900,22
"BlockA,BochilaWestDhanmondiR/A,Bochila,Mohammadpur,Dhaka",2,2,750,15
"WestShewrapara,Mirpur,Dhaka",3,2,1220,15
"BlockH,Section2,Mirpur,Dhaka",2,2,650,12
"Avenue2,BlockA,Section11,Mirpur,Dhaka",2,2,650,12
"Section10,Mirpur,Dhaka",3,3,1100,16
"Hazaribag,Dhaka",3,2,1100,25
"HazaribaghRoad,Hazaribag,Dhaka",3,2,750,12
"BlockC,BashundharaR-A,Dhaka",3,4,1850,35
"Sector13,Uttara,Dhaka",3,3,1750,30
"BlockA,Section11,Mirpur,Dhaka",2,2,700,17
"Mirpur,Dhaka",2,2,750,12
"NobodoyHousingSociety,Mohammadpur,Dhaka",3,3,1300,17
"Hazaribag,Dhaka",2,2,750,17.5
"WestNakhalpara,Tejgaon,Dhaka",2,2,800,16.5
"WestDhanmondiandShangkar,Dhanmondi,Dhaka",2,2,900,15
"BlockJ,Baridhara,Dhaka",3,3,1300,35
"BlockJ,Baridhara,Dhaka",3,3,1300,35
"BlockC,NobodoyHousingSociety,Mohammadpur,Dhaka",2,2,750,14
"NorthIbrahimpur,Ibrahimpur,Dhaka",2,2,750,11
"Cantonment,Dhaka",3,3,1200,14
"Mirpur,Dhaka",2,3,2000,13
"Bochila,Mohammadpur,Dhaka",2,2,700,12
"Section2,Mirpur,Dhaka",2,1,750,12
"ChandmiyaHousing,Mohammadpur,Dhaka",2,1,620,10
"Mirpur,Dhaka",3,2,900,13
"PallabiExtension,Pallabi,Mirpur,Dhaka",2,2,800,12
"JoarSahara,Dhaka",2,2,950,15
"BlockE,Section12,Mirpur,Dhaka",2,2,650,16
"BlockH,Banasree,Dhaka",3,3,1100,15
"Kallyanpur,Mirpur,Dhaka",2,2,750,14
"PCCultureHousing,Mohammadpur,Dhaka",2,2,750,14
"Kalachandpur,Dhaka",2,3,1100,18
"Kuril,Dhaka",2,2,700,13
"WestNakhalpara,Tejgaon,Dhaka",2,1,600,14
"Section12,Mirpur,Dhaka",2,2,600,14
"Taltola,Khilgaon,Dhaka",2,2,1000,20
"MohammadiHousingLTD.,Mohammadpur,Dhaka",2,2,750,12
"BlockJ,Banasree,Dhaka",1,1,600,10
"BlockE,Section12,Mirpur,Dhaka",2,2,650,11
"BlockD,Section11,Mirpur,Dhaka",2,2,650,11
"JanataHousing,Sher-E-Banglanagar,WestAgargaon,Agargaon,Dhaka",2,2,850,14
"NorthIbrahimpur,Ibrahimpur,Dhaka",2,2,850,17
"Kachukhet,Dhaka",2,1,750,11
"WestMollartek,DakshinKhan,Dhaka",3,2,1150,15
"MohammadiHousingLTD.,Mohammadpur,Dhaka",1,1,800,15
"Badda,Dhaka",2,2,900,14
"SouthManikdi,Manikdi,Cantonment,Dhaka",3,3,1200,16
"BlockA,Sayednagar,EastVatara,Vatara,Badda,Dhaka",2,2,800,14.5
"Baithakali,Badda,Dhaka",2,2,800,10
"Badda,Dhaka",2,2,720,13
"MohammadiaHousingSociety,Mohammadpur,Dhaka",2,2,700,12
"EastMerulBadda,MerulBadda,Badda,Dhaka",2,2,850,14
"Sector10,Uttara,Dhaka",3,3,1465,20
"BlockF,BashundharaR-A,Dhaka",3,4,1750,30
"Sector10,Uttara,Dhaka",2,2,800,14
"JoarSahara,Dhaka",3,3,1300,21
"Sector10,Uttara,Dhaka",3,3,1500,18
"BlockF,BashundharaR-A,Dhaka",3,3,1600,30
"Mohammadpur,Dhaka",3,3,1100,13
"Sector12,Uttara,Dhaka",2,2,950,16
"Avenue5,BlockC,Section11,Mirpur,Dhaka",2,2,650,11
"Fakirapool,Motijheel,Dhaka",1,1,500,15
"Avenue5,BlockC,Section11,Mirpur,Dhaka",2,2,650,10
"Agargaon,Dhaka",3,2,1050,14
"Shantinagar,Dhaka",3,2,1100,28
"Ashkona,DakshinKhan,Dhaka",2,2,700,11
